32,59,66
91,93,46
95,20,12
65,30,24
65,30,24
79,23,31
97,75,13
32,91,87
40,39,66
90,42,64
65,74,95
76,16,72
98,44,99
33,68,63
42,93,19
12,53,85
38,79,76
40,37,70
63,96,13
27,63,31
78,76,39
98,44,99
25,26,59
32,79,44
63,63,48
45,93,43
70,19,15
65,60,53
94,44,82
22,83,64
98,34,52
34,12,75
49,62,64
49,44,43
71,43,45
66,46,42
20,11,17
87,96,29
40,33,91
99,43,50
95,76,17
17,46,43
99,43,50
74,62,13
40,37,70
67,65,50
73,18,11
40,80,39
85,41,65
33,42,88
80,50,54
73,81,89
31,73,83
65,30,24
56,66,49
28,51,87
44,46,64
63,63,48
45,93,43
67,50,38
83,91,76
95,76,17
97,68,50
88,49,71
56,66,49
76,15,40
75,68,32
47,13,16
27,17,88
25,26,59
17,16,65
84,88,10
99,76,21
33,33,12
25,26,59
29,33,45
12,53,85
65,30,24
51,14,21
88,49,71
33,33,12
92,75,80
21,78,25
89,53,80
94,78,62
96,25,19
41,44,40
70,15,88
70,19,15
22,83,64
39,51,85
86,38,31
73,81,89
91,62,59
56,66,49
73,57,71
25,26,59
25,61,35
63,42,77
82,11,37
95,38,32
64,14,40
64,64,47
27,18,10
45,93,43
67,39,45
64,14,40
33,33,12
59,39,29
34,90,50
97,86,11
12,27,43
66,46,42
89,85,92
46,95,88
11,13,33
73,18,11
53,44,99
39,81,46
27,18,10
15,19,88
53,44,99
34,90,50
19,82,48
74,56,46
12,51,22
74,89,48
76,69,23
76,54,99
90,42,64
39,81,46
60,72,32
32,55,15
19,82,48
84,85,78
92,19,18
98,44,99
64,64,47
25,26,59
50,63,95
17,11,83
30,95,47
43,33,56
35,93,24
89,43,56
42,34,12
84,85,78
34,53,85
88,74,12
42,48,44
86,79,59
77,76,83
67,39,45
88,49,71
41,44,40
65,30,24
59,33,57
63,63,48
70,43,49
53,44,99
10,66,74
17,16,65
74,89,48
49,62,64
63,10,22
57,71,61
32,54,71
10,66,74
87,96,29
74,89,48
30,95,47
63,10,22
98,34,52
47,50,81
38,20,13
93,42,36
11,17,30
56,66,49
74,78,40
95,17,72
29,23,41
95,46,33
76,72,93
38,20,13
45,41,19
29,26,25
96,25,19
76,88,92
27,18,10
34,12,75
22,97,56
35,14,23
81,52,92
17,16,65
65,60,53
29,42,67
98,82,19
65,30,24
34,53,85
65,52,87
98,10,52
74,62,13
40,37,70
74,89,48
67,65,50
67,74,73
45,79,90
29,23,41
43,33,56
73,41,82
70,99,88
84,88,10
40,71,65
30,31,60
87,96,29
76,15,40
48,11,90
86,82,64
98,44,99
86,74,45
64,14,40
41,88,90
35,93,24
93,79,64
92,50,87
27,18,10
12,84,18
29,23,41
19,82,48
87,86,97
63,10,22
36,98,17
15,53,44
95,20,12
56,66,49
98,67,56
86,38,31
70,19,15
56,66,49
32,76,48
60,72,32
92,19,18
87,96,29
81,17,72
84,85,78
27,18,10
94,23,85
88,74,12
74,56,46
94,51,53
95,46,33
32,54,71
94,78,62
94,78,62
70,19,15
28,84,35
33,42,88
65,52,87
17,11,83
15,94,70
76,54,99
50,63,95
12,84,18
15,45,17
64,64,47
25,26,59
65,74,95
24,11,34
32,96,41
56,65,29
56,66,49
87,96,29
49,92,24
87,96,29
12,27,43
38,79,76
74,63,90
94,23,85
51,36,23
39,51,85
84,85,78
92,50,87
80,50,54
64,64,47
87,86,97
61,61,32
59,29,69
20,11,17
92,75,80
80,29,38
36,98,17
53,44,99
37,37,77
92,50,87
99,16,54
82,87,94
18,98,66
98,67,56
70,43,49
16,98,76
29,53,61
11,44,97
96,25,19
53,44,99
39,25,98
50,63,95
21,78,25
49,44,43
39,72,26
82,11,37
66,46,42
71,90,15
63,42,77
76,81,21
81,17,72
15,25,43
80,50,54
81,17,72
30,31,60
71,90,15
70,19,15
20,76,60
86,28,94
74,62,13
27,17,88
32,59,66
26,78,21
31,73,83
51,36,23
18,98,66
88,32,72
65,30,24
53,44,99
51,14,21
87,96,29
29,23,41
70,43,49
35,14,23
38,79,76
13,31,56
47,13,16
91,84,99
74,89,48
67,39,45
53,11,96
37,37,77
45,33,62
70,19,15
98,44,99
64,14,40
59,33,57
98,44,99
13,31,56
98,44,99
76,54,68
98,44,99
17,16,65
31,73,83
28,51,87
65,30,24
11,13,33
36,98,17
25,26,59
99,43,50
90,42,64
58,68,47
95,17,72
17,16,65
51,49,85
80,29,38
29,33,45
40,33,91
80,29,38
89,85,92
70,19,15
66,40,49
26,60,26
45,41,19
56,87,21
85,41,65
87,86,97
15,41,10
95,46,33
56,65,29
87,96,29
95,38,32
17,16,65
63,10,22
50,63,95
72,88,72
22,97,56
99,16,54
95,38,32
26,41,97
29,26,25
63,10,22
98,67,56
88,93,73
12,27,43
60,72,32
98,44,99
89,53,80
64,64,47
72,88,72
70,19,15
11,17,30
13,31,56
98,51,99
79,75,92
87,96,29
49,62,64
56,66,49
94,42,70
95,38,32
15,25,43
32,59,66
71,90,15
17,16,65
66,11,57
41,44,40
95,46,33
78,76,39
93,42,36
36,98,17
34,53,85
99,16,54
76,31,20
73,41,82
40,33,91
25,26,59
26,41,97
98,82,19
27,18,10
95,38,32
76,72,93
27,18,10
31,73,83
76,15,40
88,41,86
45,33,62
11,31,35
88,43,34
17,72,31
49,44,43
76,54,99
98,34,52
12,46,10
34,34,42
12,84,18
12,84,18
22,83,64
95,46,33
45,41,19
35,14,23
15,45,17
98,44,99
73,57,71
50,63,95
99,16,54
12,84,18
31,73,83
73,18,11
27,18,10
99,43,50
72,88,72
42,48,44
59,91,12
87,96,29
98,44,99
57,71,61
94,23,85
94,23,85
57,71,61
32,59,66
99,43,50
95,46,33
26,60,26
17,16,65
65,52,87
19,82,48
41,44,40
70,99,88
96,25,19
98,44,99
63,96,13
27,18,10
91,62,59
34,90,50
87,96,29
12,53,85
84,85,78
26,41,97
66,11,57
73,57,71
51,36,23
97,68,50
70,19,15
95,46,33
86,91,81
74,62,13
88,93,73
64,64,47
63,96,13
21,25,47
67,41,72
70,43,49
34,53,85
70,19,15
17,16,65
89,85,92
98,44,99
43,33,56
20,76,57
83,64,45
70,19,15
20,76,57
74,89,48
98,44,99
78,99,84
32,96,41
20,45,69
45,93,43
80,50,54
12,53,85
99,76,21
89,85,92
76,54,68
84,85,78
12,53,85
98,44,99
15,45,17
63,84,49
43,33,56
77,68,91
86,74,45
64,14,40
98,51,99
29,10,48
96,42,38
45,93,43
73,57,71
60,72,32
98,44,99
94,44,82
80,50,54
89,85,92
63,42,77
49,62,64
92,19,18
88,41,86
42,48,44
87,96,29
29,26,25
30,95,47
98,44,99
65,52,87
79,73,21
65,52,87
82,99,17
29,42,67
61,61,32
81,17,72
72,11,64
56,66,49
19,82,48
11,17,30
64,64,47
40,37,70
32,59,66
56,66,49
17,16,65
76,54,68
11,17,30
95,20,12
45,79,90
26,60,26
84,88,10
89,53,80
21,31,12
56,66,49
28,77,88
12,84,18
98,44,99
88,49,71
20,11,17
50,63,95
96,25,19
63,10,22
18,98,66
91,84,99
63,10,22
63,48,32
64,14,40
25,26,59
96,25,19
20,45,69
63,10,22
65,60,72
98,44,99
98,44,99
86,79,59
44,46,64
95,20,12
73,18,11
39,81,46
34,99,83
91,62,59
84,88,10
49,92,24
97,75,13
76,69,23
40,71,65
76,88,92
16,98,76
74,62,13
15,19,88
98,44,99
39,51,85
30,95,47
12,51,22
66,40,49
87,96,29
28,77,88
66,46,42
98,71,58
98,44,99
52,18,47
73,57,71
53,44,99
80,29,38
87,96,29
99,16,54
51,36,23
87,96,29
90,42,64
13,77,93
42,48,44
88,32,72
98,44,99
74,63,90
17,72,31
73,57,71
74,89,48
19,82,48
14,85,45
98,44,99
65,52,87
27,18,10
96,88,38
95,17,72
20,45,69
88,93,73
78,99,84
76,88,92
90,42,64
72,11,64
31,73,83
65,60,53
75,11,59
98,34,52
84,88,10
80,15,37
74,63,90
93,42,36
28,77,88
95,38,32
79,73,21
14,22,89
56,66,49
20,76,57
21,78,25
91,93,46
56,65,29
34,11,20
19,82,48
86,38,31
29,10,48
74,56,46
40,39,66
99,16,54
21,31,12
98,44,99
74,89,48
98,51,99
45,41,19
51,36,23
29,42,67
30,95,47
50,23,36
71,43,45
94,23,85
27,18,10
35,14,23
32,54,71
74,89,48
98,44,99
71,90,15
10,83,30
89,63,42
39,51,85
79,73,21
98,82,19
25,26,59
88,41,86
86,82,64
99,16,54
88,93,73
76,81,21
17,16,65
39,25,98
34,99,83
98,67,56
98,44,99
39,25,98
98,71,58
30,95,47
22,83,64
67,74,73
72,88,72
82,87,94
17,16,65
79,73,21
26,60,26
94,78,62
12,53,85
74,63,90
90,42,64
35,93,24
51,36,23
19,82,48
94,23,85
66,11,57
92,19,18
32,76,48
64,64,47
88,93,73
33,33,12
95,17,72
28,51,87
27,18,10
93,42,36
97,86,11
94,51,53
99,43,50
95,46,33
82,11,37
16,98,76
32,79,44
53,44,99
94,23,85
56,47,96
15,19,88
34,53,85
70,15,88
82,87,94
12,51,22
64,14,40
97,68,50
25,13,90
67,50,38
63,96,13
89,43,56
39,51,85
64,14,40
72,11,64
72,88,72
82,87,94
99,76,21
26,60,26
29,42,67
29,26,25
65,60,72
94,51,53
73,57,71
76,72,93
81,52,92
22,93,14
88,49,71
81,17,72
34,11,20
89,85,92
34,99,83
60,72,32
98,44,99
20,76,57
15,45,17
97,86,11
38,44,80
84,85,78
25,26,59
76,54,99
35,93,24
63,63,48
34,53,85
92,19,18
64,14,40
12,53,85
75,30,18
32,91,87
64,31,53
31,73,83
34,53,85
19,82,48
19,82,48
33,26,84
34,53,85
65,30,24
12,27,43
79,73,21
65,60,53
79,36,76
49,62,64
22,93,14
94,51,53
63,48,32
32,96,41
84,85,78
73,57,71
74,62,13
77,68,91
29,26,25
47,13,16
98,44,99
95,20,12
75,30,18
56,66,49
96,25,19
81,66,90
13,26,33
17,72,31
73,41,82
10,66,74
95,38,32
63,10,22
27,17,88
96,42,38
35,93,24
64,31,53
98,44,99
98,44,99
15,25,43
38,79,76
65,60,53
94,78,62
77,68,91
95,38,32
98,44,99
37,37,77
53,44,99
49,92,24
45,93,43
70,15,88
83,64,45
34,99,83
74,56,46
34,53,85
39,72,26
66,59,14
30,95,47
22,93,14
59,33,57
11,17,30
98,44,99
13,11,54
22,83,64
17,11,83
47,50,81
47,13,16
89,85,92
39,81,46
96,25,19
95,46,33
70,99,88
88,49,71
94,23,85
34,90,50
61,61,32
40,37,70
34,53,85
50,63,95
92,75,80
15,45,17
81,66,90
98,44,99
74,89,48
27,63,31
94,23,85
72,88,72
21,31,12
25,26,59
99,16,54
56,87,21
51,36,23
43,33,56
51,49,85
89,43,56
27,18,10
98,51,99
80,29,38
14,85,45
94,78,62
65,52,87
70,19,15
12,51,22
64,64,47
87,96,29
99,50,11
79,23,31
40,37,70
34,90,50
84,12,41
67,39,45
99,16,54
74,63,90
97,68,50
44,46,64
84,88,10
84,85,78
87,86,97
94,78,62
95,20,12
15,45,17
73,57,71
38,44,80
91,93,46
92,75,80
72,11,64
56,65,29
67,41,72
41,44,40
98,71,58
58,68,47
15,45,17
11,17,30
28,77,88
96,42,38
70,43,49
89,85,92
29,26,25
12,27,43
95,17,72
45,41,19
42,48,44
98,71,58
77,68,91
34,34,42
50,72,19
63,96,13
66,40,49
15,19,88
73,57,71
63,10,22
40,33,91
86,38,31
89,85,92
29,23,41
61,61,32
73,57,71
12,53,85
22,97,56
11,17,30
29,26,25
98,44,99
92,75,80
72,88,72
72,88,72
53,44,99
97,86,11
98,44,99
77,76,83
85,41,65
88,32,72
33,33,12
34,53,85
83,91,76
42,34,12
66,40,49
15,45,17
89,85,92
17,16,65
11,17,30
98,44,99
98,44,99
13,31,56
94,16,45
95,38,32
49,62,64
88,41,86
89,85,92
87,86,97
42,48,44
87,96,29
67,65,50
29,10,48
98,51,99
12,27,43
95,20,12
93,42,36
39,72,26
89,85,92
25,61,35
63,73,74
33,42,88
28,77,88
98,51,99
74,78,40
51,49,85
56,47,96
17,72,31
65,30,24
45,41,19
83,91,76
34,12,75
28,51,87
98,44,99
17,16,65
98,51,99
75,68,32
12,53,85
11,17,30
63,42,77
86,28,94
93,42,36
92,50,87
38,20,13
59,39,29
41,88,90
72,11,64
92,19,18
92,19,18
70,15,88
39,72,26
10,83,30
88,93,73
98,51,99
42,48,44
77,68,91
73,57,71
89,43,56
58,68,47
14,85,45
98,51,99
74,89,48
38,44,80
95,38,32
79,36,76
35,14,23
50,72,19
98,82,19
74,62,13
64,31,53
98,44,99
92,50,87
39,81,46
65,30,24
27,18,10
51,14,21
40,39,66
64,14,40
47,50,81
64,64,47
47,13,16
76,31,20
34,12,75
39,72,26
20,76,60
12,46,10
38,44,80
38,44,80
25,61,35
38,44,80
86,79,59
88,49,71
49,45,75
97,86,11
15,41,10
80,29,38
29,42,67
65,60,53
14,85,45
86,82,64
94,54,37
11,17,30
47,50,81
86,82,64
40,33,91
64,14,40
64,64,47
34,90,50
45,79,90
29,10,48
87,96,29
82,99,17
81,17,72
99,76,21
11,17,30
61,43,20
75,11,59
99,50,11
75,11,59
13,31,56
32,55,15
21,25,47
87,96,29
74,63,90
87,96,29
81,66,90
15,25,43
99,50,11
38,20,13
63,10,22
98,44,99
31,73,83
52,24,92
98,51,99
92,75,80
51,36,23
87,96,29
70,43,49
99,16,54
10,66,74
56,66,49
37,37,77
75,17,55
64,49,15
95,20,12
88,93,73
71,82,69
34,34,42
49,62,64
26,95,65
40,71,65
79,23,31
63,10,22
37,55,11
81,52,92
76,72,93
15,45,17
26,60,26
28,84,35
19,82,48
65,60,72
64,14,40
87,96,29
48,11,90
81,66,90
99,16,54
74,78,40
40,71,65
56,87,21
34,11,20
42,48,44
72,88,72
14,22,89
32,59,66
76,81,21
45,79,90
36,98,17
94,44,82
35,93,24
83,64,45
32,91,87
92,19,18
97,75,13
47,50,81
70,19,15
94,78,62
39,25,98
13,11,54
15,19,88
94,23,85
49,44,43
86,82,64
34,53,85
49,62,64
95,76,17
83,91,76
87,96,29
18,98,66
70,43,49
29,33,45
33,88,91
40,59,23
42,34,12
26,41,97
39,25,98
99,43,50
20,76,60
98,44,99
29,10,48
88,43,34
48,77,29
82,99,17
76,54,68
45,33,62
36,98,17
56,87,21
97,75,13
94,78,62
33,33,12
34,11,20
12,53,85
17,11,83
26,95,65
37,55,11
30,31,60
14,85,45
91,84,99
20,45,69
56,66,49
67,74,73
50,23,36
38,44,80
98,10,52
56,66,49
58,43,67
37,37,77
40,37,70
37,37,77
59,33,57
84,85,78
98,44,99
80,50,54
87,96,29
66,40,49
63,48,32
50,72,19
75,11,59
95,20,12
18,98,66
50,63,95
85,85,22
76,88,92
91,84,99
90,42,64
86,74,45
99,43,50
95,20,12
66,40,49
17,11,83
34,53,85
71,82,69
74,63,90
86,82,64
83,64,45
82,18,90
50,23,36
67,39,45
17,16,65
72,11,64
67,74,73
63,84,49
61,61,32
42,48,44
42,93,19
74,56,46
50,63,95
53,44,99
64,64,47
66,11,57
94,51,53
91,84,99
95,38,32
22,83,64
58,68,47
89,43,56
88,41,86
84,85,78
35,93,24
56,65,29
74,62,13
40,33,91
27,18,10
32,79,44
98,44,99
40,80,39
12,53,85
66,59,14
17,16,65
13,77,93
98,44,99
94,78,62
17,72,31
29,26,25
98,34,52
30,31,60
95,20,12
47,13,16
72,88,72
18,20,79
71,90,15
56,65,29
25,26,59
33,42,88
40,37,70
29,26,25
22,93,14
11,44,97
31,73,83
86,38,31
56,66,49
67,50,38
95,20,12
75,30,18
88,43,34
94,44,82
11,13,33
35,14,23
47,13,16
27,18,10
35,93,24
98,44,99
52,74,27
88,32,72
28,84,35
35,93,24
70,19,15
87,86,97
39,72,26
81,52,92
31,73,83
47,50,81
82,99,17
66,11,57
70,15,88
82,87,94
49,62,64
47,13,16
13,11,54
63,10,22
63,48,32
29,10,48
85,41,65
74,63,90
65,60,53
94,23,85
66,40,49
21,78,25
59,29,69
48,11,90
29,26,25
93,79,64
87,96,29
79,23,31
89,85,92
33,26,84
50,23,36
98,44,99
79,75,92
56,66,49
33,88,91
76,81,21
26,78,21
70,15,88
51,36,23
20,76,57
82,11,37
29,26,25
34,34,42
98,51,99
19,82,48
61,61,32
12,27,43
80,50,54
31,73,83
94,44,82
20,76,60
87,96,29
72,88,72
63,10,22
76,88,92
78,99,84
92,75,80
64,31,53
17,16,65
21,31,12
33,68,63
29,33,45
13,31,56
92,50,87
98,44,99
96,25,19
92,50,87
46,95,88
20,11,17
35,14,23
66,40,49
33,68,63
98,88,37
64,64,47
34,34,42
89,63,42
96,88,38
44,46,64
40,37,70
98,51,99
71,82,69
98,44,99
40,37,70
25,61,35
14,85,45
87,96,29
98,67,56
32,96,41
98,82,19
89,63,42
65,60,53
82,57,42
87,96,29
21,25,47
38,44,80
58,68,47
99,16,54
79,36,76
98,44,99
13,26,33
20,11,17
98,44,99
70,15,88
74,78,40
64,14,40
96,88,38
47,13,16
33,88,91
63,96,13
39,25,98
92,75,80
95,46,33
33,33,12
88,41,86
12,51,22
82,11,37
51,36,23
84,85,78
51,49,85
88,49,71
95,20,12
48,77,29
72,88,72
73,41,82
65,60,72
65,60,53
81,17,72
17,16,65
64,64,47
65,52,87
81,66,90
12,53,85
25,26,59
83,91,76
82,11,37
35,14,23
91,93,46
34,34,42
53,44,99
86,82,64
98,71,58
76,72,93
41,44,40
45,41,19
37,55,11
56,66,49
27,17,88
12,53,85
51,36,23
92,50,87
49,92,24
84,88,10
38,44,80
80,50,54
47,13,16
78,99,84
34,53,85
63,10,22
91,45,72
88,43,34
86,79,59
98,44,99
87,96,29
91,84,99
92,19,18
33,26,84
41,88,90
86,82,64
63,10,22
15,53,44
50,72,19
74,63,90
22,83,64
17,72,31
86,28,94
98,51,99
51,36,23
52,74,27
91,84,99
98,10,52
52,62,71
25,26,59
50,63,95
58,68,47
19,82,48
93,42,36
98,44,99
53,44,99
34,99,83
81,66,90
56,87,21
34,12,75
75,30,18
87,96,29
79,68,71
58,68,47
80,50,54
91,62,59
29,42,67
31,73,83
30,95,47
88,74,12
65,30,24
74,78,40
35,93,24
82,99,17
67,39,45
99,50,11
56,66,49
93,42,36
41,44,40
45,79,90
13,31,56
18,98,66
80,50,54
94,23,85
70,19,15
98,44,99
95,20,12
64,14,40
91,45,72
74,89,48
95,46,33
95,38,32
50,23,36
64,64,47
58,68,47
94,23,85
32,55,15
49,62,64
98,44,99
70,15,88
49,44,43
83,64,45
40,33,91
73,81,89
52,24,92
88,93,73
42,48,44
34,12,75
29,42,67
98,10,52
12,53,85
91,62,59
65,30,24
20,76,60
65,60,53
63,42,77
72,88,72
38,44,80
13,31,56
34,53,85
12,51,22
94,23,85
26,41,97
98,44,99
70,19,15
95,46,33
56,66,49
95,46,33
97,86,11
81,52,92
28,77,88
96,25,19
79,36,76
74,78,40
79,23,31
76,88,92
63,96,13
81,17,72
84,88,10
76,54,99
29,33,45
91,93,46
99,16,54
14,22,89
74,56,46
41,44,40
35,93,24
83,64,45
84,85,78
76,15,40
63,10,22
72,11,64
50,72,19
86,79,59
53,44,99
87,96,29
33,88,91
34,34,42
22,97,56
31,73,83
20,76,60
74,89,48
84,85,78
32,79,44
84,85,78
73,18,11
95,76,17
20,76,57
89,85,92
59,29,69
83,91,76
14,22,89
70,19,15
49,62,64
25,26,59
76,88,92
94,23,85
64,14,40
88,93,73
13,31,56
71,90,15
72,88,72
49,62,64
35,14,23
87,96,29
89,85,92
72,88,72
74,78,40
52,24,92
88,41,86
14,85,45
92,50,87
20,11,17
96,25,19
38,20,13
31,73,83
66,59,14
65,30,24
43,33,56
73,81,89
64,14,40
87,96,29
98,44,99
89,43,56
74,89,48
98,44,99
32,79,44
25,26,59
76,54,68
86,74,45
92,75,80
73,57,71
52,24,92
22,93,14
19,82,48
47,50,81
73,57,71
57,71,61
89,43,56
74,63,90
18,20,79
11,17,30
76,54,68
25,61,35
50,72,19
92,19,18
76,54,68
98,44,99
98,44,99
74,89,48
16,98,76
71,43,45
34,90,50
66,40,49
94,78,62
73,57,71
13,31,56
84,12,41
79,73,21
40,37,70
44,46,64
95,20,12
27,17,88
83,91,76
95,38,32
94,78,62
77,68,91
35,93,24
22,83,64
12,27,43
98,44,99
94,78,62
46,95,88
98,51,99
92,50,87
40,59,23
87,96,29
82,87,94
66,11,57
66,46,42
39,81,46
12,53,85
13,11,54
76,81,21
27,18,10
82,99,17
34,53,85
75,68,32
93,42,36
99,43,50
27,18,10
97,68,50
98,44,99
38,79,76
65,30,24
26,26,95
95,76,17
72,88,72
13,31,56
63,84,49
72,88,72
72,11,64
98,51,99
18,20,79
78,76,39
58,68,47
63,84,49
79,23,31
15,45,17
32,59,66
40,33,91
13,31,56
79,68,71
72,88,72
95,38,32
82,57,42
12,53,85
87,96,29
11,31,35
60,72,32
94,23,85
67,74,73
96,25,19
20,76,60
66,40,49
45,93,43
88,74,12
93,79,64
95,76,17
11,17,30
91,62,59
83,64,45
15,45,17
76,54,99
87,96,29
32,59,66
98,67,56
70,19,15
98,44,99
29,26,25
74,89,48
86,28,94
73,81,89
79,23,31
98,44,99
98,44,99
79,36,76
98,44,99
59,39,29
56,47,96
42,48,44
96,25,19
89,85,92
89,43,56
67,41,72
19,82,48
88,32,72
13,11,54
79,23,31
29,74,24
88,49,71
82,87,94
56,66,49
86,91,81
40,37,70
74,89,48
98,67,56
60,72,32
88,93,73
49,62,64
81,66,90
38,44,80
73,18,11
84,85,78
98,34,52
14,85,45
86,28,94
98,44,99
63,84,49
66,40,49
47,13,16
40,33,91
95,38,32
99,76,21
75,11,59
37,37,77
63,10,22
94,78,62
83,91,76
95,20,12
30,31,60
93,42,36
85,41,65
34,53,85
58,68,47
87,96,29
44,46,64
99,16,54
42,93,19
19,32,38
98,51,99
38,44,80
70,19,15
32,54,71
36,98,17
45,79,90
32,79,44
50,63,95
66,11,57
87,86,97
47,50,81
56,66,49
46,95,88
98,10,52
63,96,13
92,50,87
88,49,71
67,74,73
70,15,88
47,50,81
40,71,65
33,42,88
79,73,21
98,44,99
43,33,56
10,83,30
50,63,95
95,20,12
18,20,79
95,46,33
57,71,61
34,53,85
88,43,34
87,96,29
15,19,88
65,60,72
35,93,24
33,42,88
34,53,85
38,20,13
82,18,90
89,43,56
47,13,16
72,88,72
87,96,29
98,82,19
15,19,88
89,85,92
67,65,50
11,17,30
18,20,79
71,82,69
34,34,42
35,93,24
18,98,66
63,10,22
33,26,84
19,82,48
11,31,35
37,37,77
57,71,61
40,37,70
70,19,15
32,91,87
67,41,72
26,95,65
64,49,15
56,66,49
31,73,83
95,46,33
94,44,82
38,79,76
58,68,47
39,81,46
87,96,29
98,67,56
30,95,47
79,73,21
27,63,31
26,41,97
79,36,76
21,78,25
17,16,65
26,95,65
40,33,91
12,51,22
40,37,70
70,19,15
18,98,66
13,11,54
18,98,66
67,39,45
89,85,92
74,89,48
42,48,44
98,51,99
26,78,21
99,43,50
65,52,87
63,84,49
21,78,25
63,42,77
99,16,54
89,53,80
88,49,71
64,64,47
96,25,19
92,19,18
74,78,40
15,25,43
25,71,36
25,61,35
82,99,17
74,62,13
98,71,58
17,16,65
70,19,15
31,73,83
58,68,47
94,51,53
95,20,12
35,14,23
56,65,29
79,23,31
35,93,24
39,25,98
63,48,32
72,88,72
70,99,88
29,26,25
56,65,29
56,87,21
88,41,86
87,96,29
30,31,60
91,87,15
12,53,85
40,37,70
